frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
126	0.150	0.0002	4	222.274	15.316	1991.257	748.773	2879.056	583.784	4247.112	345.710	--undefined--	--undefined--
127	0.151	0.0007	4	221.764	16.066	2005.570	753.827	2875.829	571.525	4254.051	348.304	--undefined--	--undefined--
128	0.152	0.0007	4	221.288	17.149	2017.779	765.708	2873.891	575.521	4262.598	358.752	--undefined--	--undefined--
129	0.153	0.0007	4	220.886	18.496	2030.355	791.948	2872.536	599.054	4271.723	378.503	--undefined--	--undefined--
130	0.154	0.0007	4	220.583	20.022	2046.275	837.268	2871.809	645.477	4279.794	409.032	--undefined--	--undefined--
131	0.155	0.0007	4	220.401	21.652	2068.805	901.084	2873.136	717.794	4284.610	451.539	--undefined--	--undefined--
132	0.156	0.0008	4	220.361	23.320	2098.584	970.443	2880.600	816.696	4283.644	506.512	--undefined--	--undefined--
133	0.157	0.0008	4	220.444	24.866	2120.224	1008.418	2899.601	932.463	4273.897	573.240	--undefined--	--undefined--
134	0.158	0.0008	4	220.511	25.877	2084.745	964.544	2904.801	1034.947	4246.077	651.369	--undefined--	--undefined--
135	0.159	0.0008	4	220.558	26.975	1955.385	828.604	2750.059	1000.331	4158.727	730.114	--undefined--	--undefined--
136	0.160	0.0008	4	221.284	33.824	1828.460	581.301	2588.617	622.462	4018.133	687.089	--undefined--	--undefined--
137	0.161	0.0008	5	223.459	60.591	1785.541	418.607	2531.531	409.615	3936.150	640.391	5235.570	1181.271
138	0.162	0.0008	5	225.040	137.609	1764.887	363.242	2497.455	331.828	3853.913	701.438	4810.282	854.759
139	0.163	0.0008	5	204.670	318.522	1738.616	358.860	2463.349	303.695	3710.200	765.812	4598.107	520.223
140	0.164	0.0008	4	1702.453	379.493	2429.310	297.250	3578.558	770.433	4512.374	356.711	--undefined--	--undefined--
141	0.165	0.0008	4	1656.748	396.629	2397.266	301.408	3484.173	797.017	4474.442	303.848	--undefined--	--undefined--
142	0.166	0.0008	4	1619.991	385.390	2370.915	303.177	3408.940	831.027	4454.812	289.848	--undefined--	--undefined--
143	0.167	0.0010	4	1602.177	373.604	2352.897	305.105	3351.355	852.611	4443.710	287.462	--undefined--	--undefined--
144	0.168	0.0010	4	1593.246	373.343	2339.371	310.939	3305.814	865.670	4436.365	289.252	--undefined--	--undefined--
145	0.169	0.0010	4	1586.258	377.759	2326.235	318.429	3262.965	868.250	4429.808	293.171	--undefined--	--undefined--
146	0.170	0.0010	4	1579.174	380.831	2311.810	324.216	3219.564	852.070	4422.566	298.267	--undefined--	--undefined--
147	0.171	0.002	4	1571.941	380.757	2296.241	326.337	3178.922	812.991	4414.102	303.852	--undefined--	--undefined--
148	0.172	0.002	4	1564.845	378.155	2280.419	324.566	3145.761	755.880	4404.258	309.324	--undefined--	--undefined--
149	0.173	0.002	4	1557.980	374.428	2265.209	320.034	3121.970	690.578	4392.994	314.042	--undefined--	--undefined--
150	0.174	0.002	4	1551.189	371.044	2251.076	314.545	3106.443	625.732	4380.338	317.227	--undefined--	--undefined--
151	0.175	0.002	4	1544.127	369.336	2238.062	309.910	3096.834	566.625	4366.423	317.948	--undefined--	--undefined--
