frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
80	0.104	0.002	5	786.499	250.370	1655.771	218.671	2758.607	282.558	3991.206	1432.560	4329.984	295.024
81	0.105	0.002	5	793.922	239.857	1658.438	219.364	2757.374	272.190	3951.717	1421.197	4337.752	295.204
82	0.106	0.002	5	798.029	231.327	1658.618	219.947	2753.435	265.894	3906.527	1372.149	4350.361	293.999
83	0.107	0.002	5	799.357	225.201	1656.318	220.470	2747.121	263.411	3866.732	1305.844	4364.585	288.732
84	0.108	0.002	5	798.502	221.642	1651.825	220.918	2738.795	264.189	3840.129	1238.880	4377.129	279.482
85	0.109	0.002	5	795.978	220.442	1645.552	221.205	2728.699	267.694	3828.762	1178.721	4386.171	268.200
86	0.110	0.002	5	792.155	221.033	1637.929	221.224	2716.934	273.447	3829.706	1125.288	4391.739	256.808
87	0.111	0.002	5	787.303	222.691	1629.408	220.974	2703.662	280.863	3837.770	1075.936	4394.958	246.336
88	0.112	0.002	5	781.649	224.806	1620.481	220.658	2689.401	289.184	3848.196	1029.680	4397.058	237.113
89	0.113	0.002	5	775.427	227.085	1611.673	220.680	2675.197	297.677	3858.096	988.590	4398.780	229.179
90	0.114	0.002	5	768.902	229.614	1603.500	221.565	2662.532	305.973	3866.519	956.984	4400.251	222.530
91	0.115	0.002	5	762.388	232.786	1596.431	223.861	2652.978	314.309	3873.782	939.903	4401.135	217.156
92	0.116	0.002	5	756.258	237.115	1590.870	228.032	2647.723	323.424	3880.687	941.829	4400.907	212.941
93	0.117	0.002	5	750.925	242.983	1587.153	234.330	2647.172	334.158	3887.956	965.766	4399.139	209.566
94	0.118	0.002	5	746.796	250.448	1585.559	242.706	2650.801	347.042	3895.953	1012.605	4395.760	206.551
95	0.119	0.002	5	744.196	259.190	1586.307	252.810	2657.326	362.169	3904.697	1080.728	4391.134	203.484
96	0.120	0.002	5	743.288	268.599	1589.504	264.075	2665.138	379.358	3914.051	1166.089	4385.892	200.281
97	0.121	0.002	5	744.003	277.939	1595.072	275.813	2672.832	398.332	3923.891	1262.940	4380.606	197.195
98	0.122	0.002	5	746.029	286.498	1602.680	287.275	2679.627	418.612	3934.026	1364.963	4375.538	194.558
99	0.123	0.002	5	748.866	293.698	1611.742	297.677	2685.481	439.094	3943.905	1466.087	4370.628	192.508
100	0.124	0.002	5	751.928	299.108	1621.472	306.257	2690.872	457.571	3952.403	1560.469	4365.668	190.976
101	0.125	0.002	5	754.648	302.419	1630.982	312.376	2696.288	470.754	3957.953	1641.717	4360.520	189.906
102	0.126	0.002	5	756.562	303.413	1639.428	315.684	2701.682	475.314	3958.994	1702.129	4355.260	189.512
103	0.127	0.002	5	757.378	301.988	1646.221	316.261	2706.288	469.755	3954.586	1733.686	4350.206	190.379
104	0.128	0.002	5	757.030	298.190	1651.231	314.590	2709.118	455.651	3945.071	1731.820	4345.831	193.337
105	0.129	0.002	5	755.667	292.176	1654.822	311.334	2709.706	436.970	3932.434	1699.397	4342.663	199.176
106	0.130	0.002	5	753.583	284.140	1657.675	307.133	2708.393	418.211	3919.671	1646.570	4341.211	208.354
107	0.131	0.002	5	751.089	274.264	1660.488	302.532	2706.061	403.029	3909.259	1586.408	4341.901	220.664
108	0.132	0.002	5	748.412	262.738	1663.724	298.022	2703.747	393.889	3901.895	1530.509	4344.923	234.889
109	0.133	0.002	5	745.680	249.838	1667.493	294.104	2702.440	392.260	3896.523	1487.533	4349.959	248.683
110	0.134	0.002	5	742.969	235.997	1671.580	291.304	2703.074	398.829	3891.390	1463.673	4355.959	259.166
111	0.135	0.002	5	740.364	221.801	1675.559	290.102	2706.541	413.496	3884.940	1462.553	4361.378	264.161
112	0.136	0.002	5	737.972	207.898	1678.896	290.748	2713.537	435.036	3875.709	1483.726	4364.914	263.164
113	0.137	0.002	5	735.878	194.881	1681.019	293.090	2724.058	460.453	3861.823	1520.357	4366.198	257.338
114	0.138	0.001	5	734.081	183.173	1681.415	296.512	2736.494	484.575	3841.274	1556.437	4365.838	248.917
115	0.139	0.001	5	732.481	172.946	1679.813	300.038	2746.859	501.136	3813.368	1566.054	4364.889	240.481
116	0.140	0.001	5	730.936	164.111	1676.466	302.557	2749.763	505.542	3780.454	1522.240	4364.205	234.175
117	0.141	0.001	5	729.354	156.394	1672.265	303.046	2741.801	496.373	3748.231	1416.759	4364.008	231.062
118	0.142	0.001	5	727.716	149.476	1668.433	300.944	2724.406	474.326	3722.964	1270.067	4363.792	231.125
119	0.143	0.001	5	726.022	143.152	1665.999	296.648	2702.884	442.063	3707.634	1115.503	4362.664	233.877
120	0.144	0.001	5	724.225	137.427	1665.485	291.585	2682.661	404.663	3701.328	977.880	4359.972	238.796
121	0.145	0.001	5	722.222	132.472	1666.912	287.627	2666.677	367.769	3701.361	867.513	4355.773	245.133
122	0.146	0.001	5	719.893	128.521	1669.992	286.332	2655.453	335.339	3704.980	785.205	4350.856	251.610
123	0.147	0.001	5	717.149	125.804	1674.347	288.529	2648.267	309.181	3709.986	727.880	4346.381	256.546
124	0.148	0.001	5	713.940	124.532	1679.652	294.238	2644.067	289.618	3714.865	691.684	4343.325	258.443
125	0.149	0.001	5	710.236	124.905	1685.696	302.737	2641.885	276.215	3718.781	673.079	4342.019	256.702
126	0.150	0.001	5	706.002	127.099	1692.352	312.689	2640.933	268.200	3721.491	668.768	4342.095	251.962
127	0.151	0.001	5	701.186	131.230	1699.472	322.376	2640.558	264.630	3723.172	675.119	4342.858	245.764
128	0.152	0.001	5	695.722	137.320	1706.731	330.140	2640.178	264.457	3724.185	687.842	4343.721	239.830
129	0.153	0.001	5	689.521	145.279	1713.561	334.914	2639.271	266.611	3724.880	702.334	4344.360	235.450
130	0.154	0.001	5	682.464	154.892	1719.228	336.520	2637.434	270.079	3725.511	714.527	4344.598	233.271
131	0.155	0.001	5	674.411	165.793	1723.013	335.493	2634.463	273.904	3726.303	721.598	4344.225	233.413
132	0.156	0.001	5	665.244	177.466	1724.361	332.607	2630.390	277.135	3727.603	722.137	4342.867	235.719
133	0.157	0.001	5	654.931	189.285	1722.969	328.434	2625.469	278.795	3729.943	715.889	4339.994	239.997
134	0.158	0.001	5	643.564	200.598	1718.856	323.141	2620.108	277.985	3733.896	703.410	4335.032	246.123
135	0.159	0.001	5	631.349	210.818	1712.473	316.551	2614.773	274.142	3739.689	685.871	4327.569	253.965
136	0.160	0.0010	5	618.559	219.473	1704.786	308.398	2609.883	267.362	3746.794	665.015	4317.582	263.151
137	0.161	0.0010	5	605.480	226.211	1697.169	298.649	2605.717	258.559	3753.787	643.067	4305.606	272.843
138	0.162	0.0010	5	592.373	230.769	1691.037	287.678	2602.406	249.250	3758.688	622.316	4292.755	281.753
139	0.163	0.0010	5	579.439	232.882	1687.332	276.112	2599.995	241.012	3759.645	604.343	4280.517	288.542
140	0.164	0.0010	5	566.821	232.198	1686.212	264.521	2598.519	234.912	3755.578	589.443	4270.305	292.409
