frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
85	0.109	0.001	5	312.949	66.472	2097.759	594.971	2542.149	237.686	3612.547	449.785	4197.952	181.690
86	0.110	0.001	5	313.001	65.798	2119.447	575.264	2538.078	258.909	3626.923	460.895	4190.791	174.311
87	0.111	0.001	5	312.868	64.858	2140.665	544.974	2535.953	281.759	3642.121	465.617	4188.004	168.284
88	0.112	0.001	5	312.536	63.664	2159.835	508.371	2537.068	303.567	3656.391	465.804	4189.042	163.974
89	0.113	0.001	5	311.990	62.215	2175.462	470.754	2542.193	320.661	3668.821	464.378	4192.752	161.361
90	0.114	0.001	5	311.213	60.519	2186.951	437.250	2550.823	329.839	3679.271	464.120	4197.836	160.326
91	0.115	0.001	5	310.198	58.634	2194.772	411.327	2561.332	330.160	3688.095	467.300	4203.050	160.873
92	0.116	0.001	5	308.950	56.676	2199.851	394.283	2571.953	323.200	3695.890	475.941	4207.218	163.212
93	0.117	0.001	5	307.495	54.796	2203.045	385.888	2581.545	311.842	3703.372	492.252	4209.150	167.725
94	0.118	0.001	5	305.882	53.147	2205.073	385.067	2589.792	299.019	3711.398	519.039	4207.530	174.830
95	0.119	0.001	5	304.183	51.855	2206.660	390.135	2597.098	287.047	3721.039	560.100	4200.800	184.637
96	0.120	0.001	5	302.482	50.999	2208.615	398.810	2604.382	277.342	3733.556	620.737	4187.192	196.138
97	0.121	0.001	5	300.867	50.608	2211.715	408.394	2612.777	270.275	3749.860	708.312	4165.350	205.673
98	0.122	0.001	5	299.417	50.668	2216.339	416.453	2623.163	265.023	3768.727	831.026	4136.452	206.032
99	0.123	0.001	5	298.199	51.125	2222.108	421.858	2635.556	259.728	3784.973	989.306	4106.701	192.072
100	0.124	0.001	5	297.266	51.912	2227.973	425.514	2648.783	252.476	3793.915	1165.624	4083.299	169.802
101	0.125	0.001	5	296.676	52.996	2232.923	429.941	2661.052	242.777	3797.128	1337.485	4067.959	148.957
102	0.126	0.001	5	296.507	54.459	2236.668	438.004	2671.138	231.888	3798.829	1497.857	4058.789	133.338
103	0.127	0.001	5	296.859	56.500	2239.616	451.988	2678.946	221.472	3801.631	1658.964	4053.475	122.444
104	0.128	0.001	5	297.829	59.388	2242.351	473.408	2685.114	212.196	3806.252	1844.038	4050.167	114.698
105	0.129	0.001	5	299.479	63.372	2245.073	503.087	2690.365	203.323	3813.005	2076.510	4047.557	108.882
106	0.130	0.001	5	301.793	68.596	2247.088	541.550	2695.038	193.154	3822.857	2369.266	4044.817	104.460
107	0.131	0.001	5	304.656	75.002	2246.294	590.368	2698.866	180.087	3835.489	2707.739	4041.593	101.402
108	0.132	0.001	5	307.869	82.244	2238.830	654.220	2701.209	163.721	3841.425	3021.209	4038.112	99.874
109	0.133	0.001	5	311.196	89.694	2218.669	741.102	2701.711	144.968	3816.467	3167.356	4035.277	100.023
110	0.134	0.001	5	314.454	96.639	2176.585	856.201	2700.794	125.186	3752.132	3017.895	4034.404	101.918
111	0.135	0.001	5	317.607	102.640	2102.187	985.582	2699.495	105.724	3691.826	2620.351	4036.514	105.499
112	0.136	0.001	5	320.800	107.753	1998.976	1090.058	2698.722	88.109	3674.487	2164.994	4041.720	110.400
113	0.137	0.001	5	324.279	112.383	1891.922	1150.886	2698.636	73.805	3687.518	1790.209	4049.261	115.764
114	0.138	0.001	5	328.270	116.913	1801.921	1189.768	2698.741	63.589	3705.421	1525.317	4057.974	120.248
115	0.139	0.001	5	332.877	121.416	1735.199	1230.677	2698.391	57.404	3715.811	1355.245	4066.694	122.462
116	0.140	0.001	5	338.036	125.620	1690.540	1282.551	2697.165	54.648	3715.964	1258.017	4074.543	121.793
117	0.141	0.001	5	343.533	129.164	1663.495	1342.296	2694.982	54.487	3707.595	1211.886	4081.147	118.798
118	0.142	0.0008	5	349.104	131.923	1647.854	1401.520	2692.031	56.066	3694.165	1197.731	4086.612	114.694
119	0.143	0.0008	5	354.534	134.134	1637.038	1452.456	2688.638	58.646	3679.401	1201.520	4091.249	110.617
120	0.144	0.0008	5	359.713	136.244	1625.560	1490.777	2685.150	61.679	3666.529	1215.037	4095.350	107.344
121	0.145	0.0008	5	364.617	138.665	1609.931	1514.923	2681.858	64.825	3658.145	1234.396	4099.113	105.385
122	0.146	0.0008	5	369.263	141.607	1588.777	1523.836	2678.970	67.921	3656.456	1257.441	4102.657	105.169
123	0.147	0.0008	5	373.660	145.006	1562.469	1515.359	2676.591	70.925	3663.376	1281.318	4106.047	107.167
124	0.148	0.0008	5	377.791	148.535	1532.653	1486.639	2674.722	73.900	3680.074	1301.168	4109.306	111.924
125	0.149	0.0008	5	381.613	151.691	1501.819	1436.493	2673.261	77.026	3706.007	1310.840	4112.428	120.009
126	0.150	0.0008	5	385.092	153.970	1472.814	1368.110	2672.016	80.643	3738.168	1305.857	4115.371	131.845
127	0.151	0.0008	5	388.253	155.065	1448.227	1289.545	2670.719	85.254	3771.582	1286.989	4118.045	147.347
128	0.152	0.0008	5	391.192	155.004	1429.769	1211.183	2669.015	91.487	3801.062	1261.366	4120.261	165.375
129	0.153	0.0008	5	394.042	154.130	1417.959	1142.223	2666.432	100.021	3822.929	1239.977	4121.679	183.236
