frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
87	0.111	0.0004	5	328.044	59.985	1616.130	77.377	2652.329	2087.240	3138.726	317.353	4260.781	503.630
88	0.112	0.0004	5	326.878	61.899	1622.094	68.365	2718.654	2362.503	3128.995	394.479	4248.771	540.171
89	0.113	0.0004	5	325.530	63.784	1626.079	61.360	2878.662	2809.679	3102.552	484.099	4232.621	613.428
90	0.114	0.0004	5	324.102	64.643	1628.305	56.100	3055.557	545.262	3243.848	3722.801	4196.976	706.651
91	0.115	0.0004	4	322.719	63.482	1629.122	52.213	3009.064	539.165	4140.253	738.935	--undefined--	--undefined--
92	0.116	0.0004	4	321.495	59.845	1628.915	49.339	2981.516	482.541	4112.478	679.324	--undefined--	--undefined--
93	0.117	0.0004	4	320.476	53.993	1628.016	47.275	2971.015	404.106	4121.069	594.247	--undefined--	--undefined--
94	0.118	0.0004	4	319.621	46.705	1626.697	46.085	2970.493	323.804	4144.889	503.736	--undefined--	--undefined--
95	0.119	0.0004	4	318.853	38.950	1625.226	46.130	2974.824	253.918	4171.089	414.050	--undefined--	--undefined--
96	0.120	0.0004	4	318.136	31.635	1623.932	48.039	2981.022	199.718	4194.398	333.975	--undefined--	--undefined--
97	0.121	0.0004	4	317.510	25.441	1623.230	52.692	2987.299	161.317	4213.528	270.185	--undefined--	--undefined--
98	0.122	0.0004	4	317.052	20.716	1623.548	61.264	2992.619	136.312	4228.760	224.537	--undefined--	--undefined--
99	0.123	0.0004	4	316.826	17.475	1625.137	75.177	2996.454	121.782	4240.790	195.459	--undefined--	--undefined--
100	0.124	0.0004	4	316.851	15.497	1627.780	95.732	2998.495	115.314	4250.195	180.410	--undefined--	--undefined--
101	0.125	0.0004	4	317.106	14.452	1630.687	123.319	2998.368	115.375	4257.192	177.524	--undefined--	--undefined--
102	0.126	0.0004	4	317.549	14.008	1633.103	156.883	2995.486	121.410	4261.623	186.110	--undefined--	--undefined--
103	0.127	0.0004	4	318.131	13.899	1635.500	194.596	2989.027	133.868	4263.139	206.249	--undefined--	--undefined--
104	0.128	0.0004	4	318.816	13.960	1639.813	235.236	2977.966	154.096	4261.574	237.557	--undefined--	--undefined--
105	0.129	0.0004	4	319.567	14.101	1647.912	278.550	2961.130	183.792	4257.503	277.076	--undefined--	--undefined--
106	0.130	0.0003	4	320.342	14.264	1659.782	324.411	2937.305	223.837	4252.692	317.562	--undefined--	--undefined--
107	0.131	0.0003	4	321.090	14.395	1672.886	372.248	2905.482	272.779	4249.860	349.073	--undefined--	--undefined--
108	0.132	0.0003	4	321.757	14.447	1682.815	421.310	2865.552	325.621	4251.481	364.237	--undefined--	--undefined--
109	0.133	0.0003	4	322.305	14.401	1684.825	470.478	2819.846	373.768	4258.560	362.338	--undefined--	--undefined--
110	0.134	0.0003	4	322.721	14.278	1676.030	516.710	2774.884	407.796	4270.611	348.384	--undefined--	--undefined--
111	0.135	0.0003	4	323.012	14.134	1657.460	554.825	2740.399	423.637	4286.543	328.978	--undefined--	--undefined--
112	0.136	0.0003	4	323.203	14.028	1633.688	581.615	2723.697	425.694	4305.109	308.522	--undefined--	--undefined--
113	0.137	0.0003	4	323.320	13.997	1609.471	598.714	2724.768	421.062	4324.368	288.811	--undefined--	--undefined--
114	0.138	0.0003	4	323.399	14.067	1587.844	609.363	2737.641	413.370	4341.837	272.323	--undefined--	--undefined--
115	0.139	0.0001	4	323.481	14.258	1570.804	615.789	2754.910	403.767	4356.027	262.652	--undefined--	--undefined--
116	0.140	0.0001	4	323.605	14.575	1559.423	620.003	2771.143	394.122	4366.395	260.771	--undefined--	--undefined--
117	0.141	0.0001	5	323.792	14.994	1553.727	623.945	2783.854	386.645	4287.300	7054.705	4372.027	264.268
118	0.142	0.0001	5	324.052	15.479	1553.513	628.927	2792.565	381.852	4368.189	6874.495	4371.602	269.573
119	0.143	0.0001	4	324.389	15.997	1559.194	635.935	2797.639	378.389	4364.454	273.564	--undefined--	--undefined--
120	0.144	0.0001	4	324.805	16.529	1572.137	646.057	2799.635	374.425	4351.425	274.136	--undefined--	--undefined--
121	0.145	0.0001	4	325.305	17.067	1594.647	659.905	2799.042	369.046	4334.813	270.623	--undefined--	--undefined--
122	0.146	0.0001	4	325.890	17.614	1629.425	675.856	2796.234	362.842	4317.516	264.095	--undefined--	--undefined--
123	0.147	0.00010	4	326.549	18.161	1677.840	688.201	2791.594	357.632	4302.045	256.922	--undefined--	--undefined--
124	0.148	0.00010	4	327.247	18.677	1737.135	688.665	2785.616	355.774	4290.047	251.794	--undefined--	--undefined--
125	0.149	0.00008	4	327.921	19.106	1799.684	673.533	2778.836	359.523	4282.329	250.916	--undefined--	--undefined--
126	0.150	0.00008	4	328.488	19.396	1857.052	648.475	2771.599	370.665	4279.055	255.553	--undefined--	--undefined--
127	0.151	0.00008	4	328.878	19.525	1904.225	623.856	2763.809	390.314	4279.825	265.646	--undefined--	--undefined--
128	0.152	0.00007	4	329.049	19.503	1939.771	608.222	2754.783	418.584	4283.614	279.512	--undefined--	--undefined--
129	0.153	0.00007	4	329.002	19.348	1964.085	606.385	2743.282	453.942	4288.782	294.163	--undefined--	--undefined--
130	0.154	0.00007	4	328.770	19.069	1978.169	620.022	2727.945	492.353	4293.564	306.797	--undefined--	--undefined--
131	0.155	0.00007	4	328.403	18.663	1983.335	647.820	2708.360	527.070	4297.040	316.693	--undefined--	--undefined--
132	0.156	0.00007	4	327.960	18.129	1981.623	684.704	2686.281	550.907	4299.778	325.890	--undefined--	--undefined--
133	0.157	0.00007	4	327.487	17.474	1976.613	722.540	2665.272	561.414	4303.613	338.231	--undefined--	--undefined--
134	0.158	0.00007	4	327.004	16.711	1973.249	754.612	2648.046	563.722	4310.985	357.739	--undefined--	--undefined--
135	0.159	0.00007	4	326.506	15.851	1975.332	779.990	2634.397	566.316	4324.343	386.994	--undefined--	--undefined--
136	0.160	0.00007	4	325.977	14.912	1982.896	802.050	2621.876	574.567	4345.306	425.940	--undefined--	--undefined--
137	0.161	0.00007	4	325.404	13.936	1992.115	824.288	2607.281	587.794	4373.243	472.069	--undefined--	--undefined--
138	0.162	0.00007	4	324.789	12.982	1996.809	848.827	2587.559	599.601	4404.126	522.728	--undefined--	--undefined--
139	0.163	0.00006	4	324.142	12.101	1990.262	876.614	2560.875	600.324	4431.071	577.423	--undefined--	--undefined--
