frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
79	0.103	0.002	5	402.094	227.247	1788.947	125.871	2582.625	883.722	3998.102	217.898	4646.438	438.663
80	0.104	0.002	5	421.579	221.373	1791.220	123.969	2554.730	777.066	4003.801	249.393	4641.234	453.369
81	0.105	0.002	5	440.460	218.326	1793.788	121.384	2552.680	712.814	4012.645	301.974	4629.565	490.950
82	0.106	0.002	5	458.161	220.277	1796.961	119.297	2570.984	680.188	4028.613	380.976	4608.542	554.858
83	0.107	0.002	5	474.487	228.680	1800.666	118.474	2607.333	668.802	4061.673	493.517	4570.455	653.239
84	0.108	0.002	5	489.565	244.830	1804.687	119.337	2661.551	666.749	4144.088	638.169	4489.271	814.037
85	0.109	0.002	5	503.746	270.037	1808.726	122.070	2732.954	655.539	4289.006	535.653	4371.195	1363.961
86	0.110	0.002	5	517.487	305.449	1812.387	126.706	2813.016	610.904	4308.812	417.107	4469.554	2155.517
87	0.111	0.002	5	531.233	351.632	1815.206	133.221	2882.410	529.284	4316.007	364.688	5026.801	3270.950
88	0.112	0.002	4	545.328	408.112	1816.800	141.577	2930.468	439.366	4319.384	341.198	--undefined--	--undefined--
89	0.113	0.002	4	559.965	473.010	1817.076	151.654	2961.589	362.963	4320.067	334.635	--undefined--	--undefined--
90	0.114	0.002	4	575.184	542.935	1816.421	163.106	2982.225	304.323	4318.180	338.897	--undefined--	--undefined--
91	0.115	0.002	4	590.974	613.521	1815.809	175.240	2996.362	261.185	4313.688	350.566	--undefined--	--undefined--
92	0.116	0.002	4	607.523	680.642	1816.707	187.035	3006.207	230.515	4306.432	368.061	--undefined--	--undefined--
93	0.117	0.002	4	625.427	741.286	1820.569	197.342	3013.035	209.934	4296.036	391.083	--undefined--	--undefined--
94	0.118	0.002	4	645.347	792.945	1827.974	205.272	3017.631	197.860	4281.924	420.061	--undefined--	--undefined--
95	0.119	0.002	4	667.028	832.589	1837.980	210.760	3020.527	193.396	4263.571	455.619	--undefined--	--undefined--
96	0.120	0.002	4	688.823	857.607	1848.437	214.956	3022.208	196.184	4241.054	497.974	--undefined--	--undefined--
97	0.121	0.002	4	708.781	867.588	1857.097	219.853	3023.256	206.181	4215.742	546.459	--undefined--	--undefined--
98	0.122	0.002	4	726.073	864.110	1862.533	227.241	3024.373	223.269	4190.489	599.534	--undefined--	--undefined--
99	0.123	0.002	4	741.190	850.071	1864.353	237.837	3026.257	246.779	4168.634	655.010	--undefined--	--undefined--
100	0.124	0.002	4	755.188	830.060	1862.972	251.120	3029.417	275.123	4152.361	709.647	--undefined--	--undefined--
101	0.125	0.002	4	768.820	810.006	1859.303	265.758	3034.070	305.835	4141.950	758.394	--undefined--	--undefined--
102	0.126	0.002	4	782.321	795.710	1854.481	280.241	3040.145	336.118	4136.385	794.676	--undefined--	--undefined--
103	0.127	0.002	4	795.916	791.947	1849.663	293.412	3047.304	363.737	4134.165	812.262	--undefined--	--undefined--
104	0.128	0.002	4	810.501	802.674	1845.911	304.842	3054.880	387.910	4133.499	807.859	--undefined--	--undefined--
105	0.129	0.002	4	828.102	831.553	1844.054	315.120	3061.799	409.812	4132.310	783.048	--undefined--	--undefined--
106	0.130	0.002	4	852.113	881.610	1844.486	325.954	3066.699	432.351	4128.837	744.297	--undefined--	--undefined--
107	0.131	0.002	4	886.947	952.573	1846.920	339.831	3068.326	459.093	4122.628	700.959	--undefined--	--undefined--
108	0.132	0.002	4	935.545	1035.700	1850.304	359.087	3066.064	492.786	4114.873	662.400	--undefined--	--undefined--
109	0.133	0.002	4	993.527	1114.134	1853.053	384.589	3060.199	534.210	4107.490	635.398	--undefined--	--undefined--
110	0.134	0.002	4	1047.897	1177.424	1853.615	414.588	3051.594	581.637	4101.701	622.277	--undefined--	--undefined--
111	0.135	0.002	4	1086.403	1227.858	1851.174	444.607	3041.150	631.002	4097.392	620.576	--undefined--	--undefined--
112	0.136	0.002	4	1103.565	1269.466	1845.992	469.039	3029.689	677.557	4093.586	625.109	--undefined--	--undefined--
113	0.137	0.002	4	1099.132	1302.794	1838.962	483.571	3018.041	718.752	4089.147	631.162	--undefined--	--undefined--
114	0.138	0.002	4	1075.026	1326.076	1830.917	486.290	3006.685	755.779	4082.919	636.134	--undefined--	--undefined--
115	0.139	0.002	4	1033.716	1333.928	1822.501	477.082	2995.212	792.349	4073.581	638.971	--undefined--	--undefined--
116	0.140	0.002	4	980.264	1316.830	1814.519	456.960	2982.145	832.079	4059.785	638.718	--undefined--	--undefined--
117	0.141	0.002	4	924.357	1270.903	1808.054	428.133	2965.291	875.888	4040.787	633.353	--undefined--	--undefined--
118	0.142	0.002	4	875.088	1206.438	1804.074	394.026	2942.804	919.924	4017.410	619.785	--undefined--	--undefined--
119	0.143	0.002	4	835.984	1139.179	1802.986	358.600	2915.152	955.551	3992.711	595.901	--undefined--	--undefined--
120	0.144	0.002	4	806.969	1080.508	1804.525	325.422	2886.712	973.771	3971.177	563.740	--undefined--	--undefined--
121	0.145	0.002	4	787.419	1036.023	1807.987	297.105	2864.355	971.512	3956.489	529.892	--undefined--	--undefined--
122	0.146	0.002	4	777.223	1006.757	1812.490	275.154	2853.494	952.902	3950.111	502.131	--undefined--	--undefined--
123	0.147	0.002	4	776.281	989.450	1817.131	259.967	2855.140	925.564	3951.751	486.461	--undefined--	--undefined--
124	0.148	0.002	4	783.331	977.100	1821.058	250.880	2866.136	897.075	3960.564	486.446	--undefined--	--undefined--
125	0.149	0.002	4	795.566	963.061	1823.676	246.391	2882.291	872.100	3976.032	502.409	--undefined--	--undefined--
126	0.150	0.002	4	809.839	946.250	1824.874	244.531	2900.894	849.702	3998.006	529.885	--undefined--	--undefined--
127	0.151	0.002	4	823.869	930.703	1824.943	243.330	2920.115	824.676	4026.093	560.109	--undefined--	--undefined--
128	0.152	0.002	4	836.315	921.508	1824.307	241.291	2937.565	792.350	4058.934	583.332	--undefined--	--undefined--
