frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
70	0.094	0.0008	5	394.928	125.149	1249.876	236.372	2484.465	1251.397	2843.750	537.727	4118.558	41.835
71	0.095	0.0008	5	398.760	123.823	1278.723	233.267	2522.663	1312.808	2788.215	579.458	4119.285	43.763
72	0.096	0.0008	5	402.960	122.708	1310.410	224.993	2575.278	1527.351	2718.582	563.223	4117.609	46.109
73	0.097	0.0008	5	407.344	122.087	1342.139	209.981	2612.637	1892.786	2668.187	505.137	4112.988	48.843
74	0.098	0.0008	5	411.751	122.281	1371.117	189.042	2636.982	2383.718	2637.624	454.048	4105.065	51.851
75	0.099	0.0008	5	416.021	123.555	1395.571	164.916	2618.889	420.497	2656.764	3038.601	4093.818	54.918
76	0.100	0.0008	5	420.007	126.164	1415.089	140.661	2607.905	402.973	2673.245	4003.027	4079.642	57.782
77	0.101	0.0008	5	423.585	130.389	1430.138	118.405	2601.849	397.762	2679.510	6024.518	4063.292	60.266
78	0.102	0.0008	4	426.626	136.456	1441.429	99.238	2597.710	401.174	4045.734	62.373	--undefined--	--undefined--
79	0.103	0.0008	4	428.905	144.359	1449.644	83.653	2592.078	410.618	4027.972	64.296	--undefined--	--undefined--
80	0.104	0.0008	4	429.934	153.673	1455.429	71.860	2581.667	425.129	4010.944	66.363	--undefined--	--undefined--
81	0.105	0.0008	4	428.820	163.440	1459.416	63.880	2564.102	445.426	3995.510	68.965	--undefined--	--undefined--
82	0.106	0.0008	4	424.287	172.096	1462.189	59.602	2538.338	473.733	3982.512	72.604	--undefined--	--undefined--
83	0.107	0.0008	4	415.096	177.368	1464.214	58.878	2504.168	513.368	3972.783	77.975	--undefined--	--undefined--
84	0.108	0.0008	4	400.862	176.435	1465.796	61.605	2460.870	567.519	3967.066	85.916	--undefined--	--undefined--
85	0.109	0.0008	4	382.806	167.115	1467.073	67.725	2405.749	635.977	3965.831	97.176	--undefined--	--undefined--
86	0.110	0.0008	4	363.518	149.776	1468.048	77.174	2334.611	708.200	3968.977	112.183	--undefined--	--undefined--
87	0.111	0.0008	4	345.657	127.755	1468.657	89.878	2248.974	758.010	3975.547	131.002	--undefined--	--undefined--
88	0.112	0.0008	4	330.830	105.449	1468.777	105.804	2165.916	766.407	3983.778	153.577	--undefined--	--undefined--
89	0.113	0.0008	5	319.449	86.129	1468.102	124.671	2104.531	753.211	3991.634	180.064	5413.152	2833.331
90	0.114	0.0008	5	311.167	71.114	1465.878	144.741	2070.191	749.932	3997.580	210.961	4782.829	2149.156
91	0.115	0.0008	5	305.335	60.094	1460.676	161.061	2063.510	772.391	4001.176	246.983	4647.401	1764.687
92	0.116	0.0008	5	301.270	51.894	1450.914	166.217	2087.452	820.706	4003.145	288.429	4586.155	1545.519
93	0.117	0.0008	5	298.401	45.265	1436.797	156.613	2143.481	881.094	4004.839	333.317	4553.383	1431.554
94	0.118	0.0008	5	296.322	39.480	1421.351	137.190	2223.461	928.286	4007.003	375.263	4537.410	1382.008
95	0.119	0.0008	5	294.786	34.432	1408.099	116.409	2308.112	938.065	4008.343	405.019	4535.792	1354.439
96	0.120	0.0008	5	293.652	30.297	1398.651	99.449	2378.089	906.556	4006.688	417.254	4544.989	1308.242
97	0.121	0.0008	5	292.839	27.172	1392.763	87.358	2427.662	850.717	4002.373	414.425	4557.518	1228.814
98	0.122	0.0008	5	292.293	24.973	1389.474	79.273	2463.300	789.295	3998.058	403.268	4567.347	1130.879
99	0.123	0.0008	5	291.987	23.527	1387.905	74.053	2493.147	732.238	3995.943	390.145	4572.690	1035.579
100	0.124	0.0008	5	291.918	22.659	1387.497	70.835	2521.526	682.385	3996.704	379.038	4574.100	955.309
101	0.125	0.0008	5	292.100	22.230	1387.975	69.069	2549.095	639.669	4000.055	371.675	4572.653	893.365
