frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
95	0.119	0.0004	5	424.821	63.670	2132.781	380.470	3082.760	500.547	3506.312	1271.885	4539.175	268.106
96	0.120	0.0004	5	421.071	76.713	2124.669	362.417	3057.499	484.778	3528.420	1248.879	4548.118	258.326
97	0.121	0.0004	5	418.011	92.177	2118.636	351.482	3042.885	469.632	3546.084	1268.985	4553.405	252.371
98	0.122	0.0004	5	416.287	109.176	2113.440	348.644	3035.921	460.379	3559.952	1311.474	4556.722	251.807
99	0.123	0.0004	5	416.537	126.062	2107.878	354.214	3033.959	457.944	3569.504	1361.278	4559.421	256.603
100	0.124	0.0004	5	419.147	140.805	2100.719	367.849	3034.337	460.687	3574.318	1406.546	4562.395	265.824
101	0.125	0.0006	5	424.041	151.705	2090.632	388.289	3034.033	465.637	3575.254	1436.559	4566.206	278.155
102	0.126	0.0006	5	430.673	157.946	2076.357	412.695	3030.192	469.791	3574.525	1441.696	4571.310	292.251
103	0.127	0.0006	5	438.250	159.655	2057.381	435.815	3021.474	471.395	3574.412	1416.858	4578.293	306.842
104	0.128	0.0006	5	446.030	157.596	2035.026	450.429	3009.016	471.436	3575.224	1364.708	4587.994	320.421
105	0.129	0.0008	5	453.521	152.880	2012.850	450.621	2995.541	474.986	3574.252	1293.165	4601.323	330.594
106	0.130	0.0008	5	460.526	146.799	1995.049	435.903	2983.106	490.280	3567.494	1209.273	4618.507	333.896
107	0.131	0.0008	5	467.058	140.663	1983.969	411.503	2971.648	525.666	3553.155	1116.472	4638.102	327.446
108	0.132	0.0008	5	473.226	135.560	1979.283	384.627	2958.769	586.969	3533.878	1015.885	4657.157	311.797
109	0.133	0.0008	5	479.142	132.138	1979.037	360.903	2939.689	674.749	3516.069	908.861	4672.907	291.188
110	0.134	0.0008	5	484.879	130.549	1980.938	343.281	2908.673	779.144	3506.609	801.720	4684.116	270.532
111	0.135	0.0008	5	490.458	130.559	1983.035	332.583	2864.266	880.305	3507.369	706.287	4690.891	253.013
112	0.136	0.0008	5	495.848	131.727	1983.911	328.348	2811.157	961.655	3514.420	629.775	4693.871	239.978
113	0.137	0.0008	5	500.990	133.590	1982.712	329.334	2755.672	1017.480	3523.280	571.522	4693.689	231.791
114	0.138	0.0008	5	505.820	135.811	1979.212	333.753	2702.902	1051.021	3531.461	527.937	4690.852	228.482
115	0.139	0.0008	5	510.294	138.251	1973.844	339.549	2656.139	1071.060	3538.193	495.507	4685.888	229.992
116	0.140	0.0008	5	514.401	140.950	1967.513	344.905	2617.109	1087.809	3543.702	471.395	4679.612	236.154
117	0.141	0.0008	5	518.162	144.015	1961.133	348.747	2586.753	1108.747	3548.570	453.252	4673.337	246.554
118	0.142	0.0008	5	521.598	147.479	1955.039	350.985	2566.060	1135.467	3553.246	438.999	4668.793	260.344
119	0.143	0.0008	5	524.705	151.180	1948.696	352.425	2556.232	1162.141	3557.820	426.922	4667.536	276.146
120	0.144	0.0008	5	527.436	154.768	1940.962	354.251	2558.027	1176.902	3562.143	416.144	4670.092	292.305
121	0.145	0.0008	5	529.730	157.875	1930.775	356.916	2570.977	1167.584	3566.179	407.061	4675.558	307.678
122	0.146	0.0008	5	531.572	160.348	1917.869	359.124	2593.156	1129.387	3570.237	401.140	4682.047	322.525
123	0.147	0.0008	5	533.020	162.353	1903.200	358.229	2621.461	1068.054	3574.903	400.120	4687.543	338.704
124	0.148	0.001	5	534.198	164.308	1888.684	352.156	2652.239	995.701	3580.847	405.245	4690.510	359.066
125	0.149	0.001	5	535.262	166.742	1876.190	341.040	2682.169	924.012	3588.716	416.845	4690.114	386.577
126	0.150	0.001	5	536.377	170.146	1866.607	327.088	2708.849	860.483	3599.071	434.092	4686.267	423.539
127	0.151	0.001	5	537.707	174.860	1859.692	313.324	2730.763	808.399	3612.267	454.808	4679.678	470.914
128	0.152	0.001	5	539.393	180.985	1854.535	302.484	2746.925	768.265	3628.224	475.469	4671.926	527.679
129	0.153	0.001	5	541.526	188.372	1850.050	296.572	2756.618	739.005	3646.136	491.783	4665.323	590.366
130	0.154	0.001	5	544.121	196.705	1845.243	296.912	2759.415	718.462	3664.398	500.149	4662.263	653.282
131	0.155	0.001	5	547.115	205.678	1839.235	304.335	2755.482	703.434	3681.086	499.517	4664.065	710.012
132	0.156	0.001	5	550.380	215.190	1831.156	319.205	2745.963	689.703	3694.869	492.128	4670.108	756.096
133	0.157	0.001	5	553.748	225.407	1820.054	341.048	2733.137	672.674	3705.542	482.243	4678.173	791.091
134	0.158	0.001	5	557.024	236.641	1804.954	367.736	2720.070	648.790	3713.729	474.001	4685.672	818.023
135	0.159	0.001	5	559.999	249.059	1785.298	394.620	2709.745	617.122	3720.274	469.972	4690.654	840.753
136	0.160	0.001	5	562.461	262.351	1761.714	414.765	2703.999	579.994	3725.903	470.797	4692.152	861.620
137	0.161	0.001	5	564.249	275.608	1736.477	421.476	2702.908	541.894	3731.178	475.586	4690.162	880.964
138	0.162	0.001	5	565.346	287.626	1712.793	412.080	2705.130	507.328	3736.537	482.642	4685.595	898.322
139	0.163	0.001	5	565.940	297.560	1693.211	389.479	2708.936	479.199	3742.303	490.104	4680.122	913.959
