"time"	"f0"	"sentence"	"word"	"language"	"id"	"condition"
2.00094444444444	236.700198138097	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.06794444444444	228.093914817877	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.19294444444444	172.775864746092	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.32094444444444	202.842511675207	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.32794444444444	202.783196030608	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.46094444444444	165.706304437992	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.47894444444444	163.585633567291	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.49794444444444	161.730984883174	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.51294444444444	160.111856473835	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.54994444444444	163.839195362205	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.56594444444444	164.515961220714	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
2.60594444444444	186.403022579515	"gon_spa_5"	"gon"	"spanish"	5	"gonmus"
0.053061224489796	260.894714803276	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.102061224489796	280.423152094499	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.151061224489796	304.161155654764	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.246061224489796	349.672658591432	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.265061224489796	313.722324182817	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.267061224489796	313.716483484285	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.386061224489796	289.613725977691	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.439061224489796	260.220941809874	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.488061224489796	240.567235279409	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.516061224489796	253.767713109138	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.551061224489796	265.455040618753	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.717061224489796	212.806650933458	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.730061224489796	214.05722601689	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.750061224489796	224.959063395938	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.760061224489796	225.132064779126	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.844061224489796	199.588488307167	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.906061224489796	181.880470476456	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.0020612244898	163.273838821767	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.0300612244898	174.294286785341	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.0500612244898	172.018243621205	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.0680612244898	172.307752058771	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.0940612244898	172.074207595508	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.1280612244898	169.459672291196	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.1670612244898	172.880391382651	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.1960612244898	172.75560576714	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.2410612244898	170.254609305142	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.3500612244898	194.592247122122	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.4030612244898	174.65714953454	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.4520612244898	175.304299575962	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.5410612244898	213.069082785384	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.7100612244898	369.150852251147	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.7190612244898	188.358135521898	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
1.7370612244898	192.325395390673	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.0390612244898	240.533573657157	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.1520612244898	206.225716347335	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.2210612244898	206.239931207882	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.3130612244898	241.294273108625	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.4060612244898	324.581171367584	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.4420612244898	320.599414385009	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.4690612244898	321.674690222019	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.7560612244898	216.42123376745	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.8420612244898	189.26065159244	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
2.9190612244898	180.090515575492	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
3.0020612244898	167.296742885166	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
3.0430612244898	151.79752891366	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
3.0520612244898	151.723521503503	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
3.0900612244898	182.519995003781	"gon_spa_6"	"gon"	"spanish"	6	"gonmus"
0.192280045351474	214.610560123952	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.380280045351474	363.223203661052	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.399280045351474	366.687129279873	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.418280045351474	361.371847661584	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.620280045351474	272.68908223314	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.723280045351474	230.920153524296	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.762280045351474	248.605279142579	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.934280045351474	329.321910210148	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.958280045351474	323.675677206807	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.966280045351474	313.549935077693	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.02828004535147	298.619522179249	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.17028004535147	203.417272583993	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.21028004535147	197.091897559086	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.22828004535147	198.948226530735	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.25828004535147	195.936688831857	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.37128004535147	160.950326069701	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.39328004535147	188.06083485714	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.45728004535147	170.86958128761	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.49328004535147	188.952273187138	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.54828004535147	184.924734114386	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.62228004535147	167.85070827151	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
1.64828004535147	177.722478392233	"mus_cat_1"	"mus"	"catalan"	1	"gonmus"
0.0169897959183674	264.215286081787	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.0319897959183674	241.497709982036	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.140989795918367	216.328244788247	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.180989795918367	224.384587860953	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.209989795918367	216.262822175183	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.246989795918367	242.412667908306	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.366989795918367	198.263545143079	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.534989795918367	255.972226177148	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.668989795918367	340.045848009826	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.697989795918367	323.731429357539	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.724989795918367	335.59599220643	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.853989795918367	257.820489888531	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.909989795918367	249.380895123448	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.981989795918367	220.119764100516	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.09198979591837	218.921989428622	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.22298979591837	285.450475214723	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.26098979591837	268.396705039283	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.43098979591837	294.7867298742	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.52698979591837	271.021794067754	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.56598979591837	236.699779438925	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.58098979591837	239.43252662718	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.64698979591837	196.951387503708	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.67598979591837	186.240080105969	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.79798979591837	160.237135170819	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.82098979591837	156.025321097484	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.84598979591837	164.255488491937	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
1.87598979591837	163.048604963502	"mus_cat_2"	"mus"	"catalan"	2	"gonmus"
0.0722868480725625	212.178198648016	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.109286848072562	208.144957315101	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.194286848072562	200.965124575648	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.216286848072562	203.449048048964	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.279286848072562	268.256184880525	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.404286848072562	335.525996356994	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.427286848072563	352.411814680187	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.615286848072562	304.566861779128	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.671286848072562	312.473980307575	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.749286848072563	243.594329542256	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.804286848072562	231.803616185813	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.836286848072562	235.16837907837	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.921286848072562	262.704328631036	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.06528684807256	267.756699094816	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.15128684807256	203.703982699103	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.18828684807256	200.923328994273	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.22828684807256	192.740750807229	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.41928684807256	329.349649920468	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.44528684807256	318.178874339752	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.58628684807256	213.745196182654	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.61228684807256	200.723997549278	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.71728684807256	234.708474051841	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.83828684807256	254.49730080863	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.91528684807256	291.403773265807	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
1.99028684807256	284.869765458034	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
2.08028684807256	248.559952659491	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
2.12228684807256	236.308279263054	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
2.22228684807256	255.10648170937	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
2.40628684807256	216.60712924129	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
2.48328684807256	166.641343002768	"mus_cat_3"	"mus"	"catalan"	3	"gonmus"
0.081985260770975	216.922750160858	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.123985260770975	221.814951342004	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.145985260770975	217.064575766139	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.184985260770975	281.289863284983	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.205985260770975	266.683878930169	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.318985260770975	340.103330871034	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.362985260770975	345.025794001613	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.395985260770975	331.116478496785	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.424985260770975	355.800897380614	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.533985260770975	296.543960310481	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.678985260770975	204.573595249394	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.705985260770975	193.13137398986	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.723985260770975	192.874077003	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.759985260770975	195.754982631667	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.778985260770975	193.429050804432	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.981985260770975	369.21493723193	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.02498526077098	208.306383114698	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.21098526077098	258.124739734412	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.22598526077097	246.497800112883	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.28698526077098	252.084669760816	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.33398526077098	273.9300118597	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.36398526077098	269.804739739223	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.39598526077098	253.639102620285	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.46298526077098	247.663965061593	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.50698526077098	247.123477676149	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.56598526077097	248.448658051342	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.71898526077098	265.952613704018	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.95298526077098	152.979373910657	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.96598526077097	147.940806748407	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
1.99198526077097	149.081064541792	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
2.00498526077098	149.471314023914	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
2.09798526077098	184.984079645492	"mus_cat_4"	"mus"	"catalan"	4	"gonmus"
0.113027210884354	218.867255095679	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.166027210884354	208.218553442887	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.311027210884354	276.550459470055	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.318027210884354	278.872839801825	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.446027210884354	336.828971589239	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.470027210884354	333.628163340896	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.547027210884354	354.850446685394	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.558027210884354	357.619748190089	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.715027210884354	262.40795723462	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.763027210884354	234.707178780489	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.788027210884354	223.193005983164	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.818027210884354	233.34536236093	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.939027210884354	189.132037158475	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.11302721088435	241.884801002632	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.16602721088435	308.803225623951	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.18302721088435	309.21508402121	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.41802721088435	248.730292020001	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.44002721088435	220.631127566064	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.45502721088435	209.666185934473	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.46102721088435	198.033427803632	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.58802721088435	271.231295043448	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.68802721088435	327.597336982548	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.75602721088435	318.7088654359	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.81702721088435	260.010993398999	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
1.86902721088435	251.733521611793	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.09602721088435	234.979901765987	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.18902721088435	263.849762086736	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.21202721088435	263.194342069102	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.26202721088435	240.774128106222	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.37902721088435	202.103596966912	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.41002721088435	183.06723872379	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.43002721088435	178.53285511608	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.45202721088435	176.419286577677	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.50602721088435	163.178308304919	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.52902721088435	163.739507417057	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
2.55502721088435	98.2533491996818	"mus_cat_5"	"mus"	"catalan"	5	"gonmus"
0.159230158730159	283.309879088252	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.248230158730159	349.475941511129	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.298230158730159	347.235912178209	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.359230158730159	292.686433486501	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.455230158730159	249.714758406763	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.504230158730159	233.277699267399	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.673230158730159	247.378335666872	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.819230158730159	179.398944082857	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.884230158730159	180.434260352761	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.08623015873016	364.395369364664	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.09923015873016	363.341774446687	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.24323015873016	249.907174342146	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.36723015873016	226.933205371127	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.39123015873016	221.516272534298	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.41323015873016	219.430745262224	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.44923015873016	221.164606101292	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.58523015873016	182.570879360762	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.68223015873016	230.332952532917	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.83423015873016	325.698537036016	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.87823015873016	308.122051392262	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.96523015873016	237.646975492795	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
1.97123015873016	237.775358351524	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
2.03423015873016	203.254404216632	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
2.18023015873016	160.317743520583	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
2.21023015873016	160.986235654722	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
2.24923015873016	159.172265338918	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
2.30923015873016	166.046895919469	"mus_cat_6"	"mus"	"catalan"	6	"gonmus"
0.11612358276644	210.70891970439	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.14412358276644	206.438927945564	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.21212358276644	202.413345525581	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.39112358276644	369.517146198572	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.40912358276644	191.164649749564	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.59212358276644	257.018049987115	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.60412358276644	270.569474780028	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.72012358276644	234.011590664878	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.76012358276644	225.569515524862	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.92412358276644	328.213126044744	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.94812358276644	331.531168665624	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.97212358276644	313.613057391904	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.00312358276644	316.444836000414	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.09312358276644	253.243006297024	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.17212358276644	197.787273989292	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.31612358276644	221.598556863905	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.41612358276644	163.475275308364	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.43312358276644	170.15954868974	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.52412358276644	159.990288273575	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.55812358276644	175.42567053854	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.57712358276644	170.855263449679	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.59812358276644	171.292203118717	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.63812358276644	172.861148163563	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.65212358276644	173.037217261658	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.68112358276644	171.253330518923	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.69512358276644	169.874309389903	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.72612358276644	163.844710282691	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
1.83812358276644	173.274047682352	"mus_spa_1"	"mus"	"spanish"	1	"gonmus"
0.114912698412698	204.024478881049	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.163912698412698	202.556674761816	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.175912698412698	199.517751421791	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.246912698412698	204.20485601097	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.372912698412698	184.231602230834	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.465912698412698	246.098559535743	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.574912698412698	283.62402771554	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.676912698412698	369.847206056084	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.764912698412698	289.170896608723	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.790912698412698	283.147502186675	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.919912698412698	239.518183193478	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.0229126984127	201.292723247961	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.2469126984127	283.446057566945	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.2659126984127	282.238406665297	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.3819126984127	219.442167551736	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.4339126984127	214.258813887833	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.5499126984127	283.420187100074	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.5689126984127	275.108699288165	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.7139126984127	215.541512813437	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.7479126984127	195.072613340613	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.8179126984127	179.369213849358	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.8359126984127	178.63758835473	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.8799126984127	174.449978002691	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
1.9199126984127	172.2807784529	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
2.0279126984127	168.823674215925	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
2.0409126984127	162.862091870226	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
2.0799126984127	158.415261009603	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
2.1099126984127	160.162881128986	"mus_spa_2"	"mus"	"spanish"	2	"gonmus"
0.0802437641723355	227.491998574573	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.125243764172335	225.897995030665	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.185243764172335	214.634607989082	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.201243764172335	224.059526798078	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.256243764172335	256.824726804431	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.381243764172335	265.364284497233	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.458243764172335	306.117877441074	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.543243764172336	340.579411603048	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.563243764172336	341.160939529622	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.600243764172335	351.379494562538	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.763243764172336	232.226298890885	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.808243764172335	231.590272680294	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.824243764172335	220.069309250835	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.852243764172335	241.563487537788	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
0.967243764172335	191.082855426509	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.02624376417234	181.953290292727	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.04624376417234	182.502287394918	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.14524376417234	215.393443268763	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.30324376417234	369.534330253309	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.47724376417234	220.224018784472	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
1.51724376417234	218.140720828041	"mus_spa_3"	"mus"	"spanish"	3	"gonmus"
